,Churn,Age,Income,Email,Contacts,Tenure,MonthlyCharge,Bandwidth_GB_Year,Gender_Female,Gender_Male,Gender_Nonbinary,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed
261,1,19,44426.28,20,0,3.379756569,202.443347,905.1959227,0,1,0,0,0,1,0,0,0,0,1
262,0,87,63284.16,16,1,8.959047529,124.993537,684.6318529,1,0,0,1,0,0,1,0,0,0,0
263,0,75,14039.21,5,1,10.23679934,174.976769,1662.533055,0,1,0,0,1,0,0,0,0,0,1
264,1,37,12453.24,14,0,14.96503088,225.145743,2436.57146,0,1,0,1,0,0,1,0,0,0,0
265,1,52,15934.12,12,0,23.79323993,275.133571,2677.74041,1,0,0,1,0,0,0,0,1,0,0
266,1,24,48314.4,14,1,11.45675389,287.642733,1779.309609,0,1,0,0,0,1,0,0,0,1,0
267,1,83,5511.77,19,0,11.04076215,177.65076,1494.716409,0,1,0,0,0,1,0,1,0,0,0
268,1,19,10701.11,19,0,7.425503428,220.114868,1740.72604,1,0,0,0,0,1,0,0,1,0,0
269,1,78,10767.15,13,0,2.411712843,197.516854,704.7552669,0,1,0,0,0,1,1,0,0,0,0
270,0,61,13493.63,15,1,2.009542213,194.974431,558.4710883,1,0,0,0,1,0,0,0,0,1,0
271,1,38,25071.58,15,0,9.068119482,175.133074,1282.279049,0,1,0,1,0,0,0,0,0,1,0
272,1,79,368.5,11,0,1.926789854,147.478341,287.8189836,0,1,0,0,1,0,0,0,1,0,0
273,0,49,27976.63,8,2,11.77389421,134.980139,1129.529441,1,0,0,0,1,0,1,0,0,0,0
274,0,41,56154.5,10,3,2.585228303,157.483594,394.0148722,1,0,0,0,0,1,0,1,0,0,0
275,0,75,62145.59,9,2,9.517703088,255.141716,1302.230824,1,0,0,0,0,1,0,0,0,0,1
276,0,60,6517.94,13,0,9.532523799,137.439154,970.4682919,1,0,0,1,0,0,0,1,0,0,0
277,0,70,19090.03,13,0,23.103996,235.159141,2522.88913,0,1,0,0,1,0,0,0,1,0,0
278,1,23,13194.33,9,0,5.104873611,147.460067,682.9871863,0,1,0,0,1,0,1,0,0,0,0
279,1,84,63963.36,8,1,6.877942744,232.637807,1537.109931,1,0,0,0,1,0,0,1,0,0,0
280,1,63,34447.89,13,3,21.17839683,137.439154,1961.923965,0,1,0,0,1,0,0,1,0,0,0
281,0,88,36315.29,16,3,1.586331702,129.948316,676.1747964,1,0,0,0,1,0,0,0,0,1,0
282,1,44,5009.07,18,3,3.778174405,242.632554,929.2607767,1,0,0,0,1,0,1,0,0,0,0
283,1,49,14202.72,17,0,11.58276897,187.609354,1849.484087,1,0,0,0,1,0,0,0,1,0,0
284,1,32,54779.76,14,0,11.62258922,232.652038,1998.680227,0,1,0,0,0,1,0,1,0,0,0
285,0,69,36453.31,8,1,20.78013031,159.980465,1898.877878,0,0,1,1,0,0,1,0,0,0,0
286,1,60,11250.71,16,1,3.940297464,159.947583,992.3501481,1,0,0,0,1,0,0,0,0,1,0
287,0,57,65951.35,11,0,11.38099891,137.487242,994.6354785,1,0,0,0,1,0,0,0,0,1,0
288,1,62,15292.25,14,0,1.473304337,245.131966,954.0290712,1,0,0,0,0,1,0,0,0,1,0
289,0,26,41879.1,11,0,12.75609778,117.439154,1775.838153,0,1,0,0,1,0,1,0,0,0,0
290,1,85,17080.57,10,0,6.253919786,209.993134,1297.050577,1,0,0,0,0,1,1,0,0,0,0
291,0,82,68122.23,18,0,18.9537053,169.974105,1746.405243,1,0,0,1,0,0,0,0,0,1,0
292,0,40,39468.79,11,1,9.640061615,197.470195,1698.465833,1,0,0,1,0,0,0,0,0,0,1
293,1,50,123763.12,10,1,5.201330266,137.516476,665.4740915,0,1,0,0,0,1,1,0,0,0,0
294,1,71,84301.44,10,0,12.42120946,207.475448,1886.153328,0,1,0,1,0,0,0,0,0,1,0
295,0,48,42469.81,14,1,8.134438503,160.00128,958.6989908,0,0,1,0,0,1,0,0,1,0,0
296,0,24,75458.79,10,1,14.86764776,147.478341,1446.203986,1,0,0,1,0,0,0,0,0,1,0
297,0,79,60345.9,11,1,5.548652108,127.488728,774.6125757,0,1,0,0,0,1,0,0,1,0,0
298,0,82,76066.77,12,2,18.35541838,139.981577,1939.811149,0,1,0,1,0,0,0,0,0,1,0
299,1,68,42755.27,8,0,7.62779591,220.132293,1165.564309,1,0,0,0,0,1,1,0,0,0,0
300,0,77,76874.25,10,0,4.439685675,214.952509,750.8768234,0,0,1,0,1,0,0,0,0,0,1
301,0,19,41075.64,14,1,11.16903388,139.99789,1292.3206,1,0,0,0,0,1,0,0,0,0,1
302,1,80,63095.62,15,1,14.14101821,270.160419,2335.130986,0,1,0,0,1,0,0,0,0,0,1
303,1,31,82131.87,13,1,3.212400569,202.443347,769.8534863,1,0,0,0,1,0,0,0,0,1,0
304,0,62,28502.33,10,1,16.84928353,172.47417,1729.837284,0,1,0,1,0,0,1,0,0,0,0
305,1,80,9450.84,16,1,3.834727471,137.468388,649.3891796,0,1,0,0,1,0,0,0,0,1,0
306,0,36,44977.06,16,3,6.198230305,104.962874,823.0046464,0,1,0,1,0,0,0,1,0,0,0
307,0,72,13583.35,12,3,4.216732972,174.969934,1107.882056,0,1,0,1,0,0,0,0,0,0,1
308,0,50,42093.64,11,1,4.355064781,139.99789,683.8622599,0,1,0,1,0,0,0,1,0,0,0
309,0,31,55398.87,17,2,4.030250374,144.988941,1301.49424,0,1,0,0,0,1,0,0,0,0,1
310,0,22,22362.59,15,0,9.915959247,114.997564,1079.012505,1,0,0,1,0,0,0,0,1,0,0
311,1,50,40271.47,11,1,9.821728297,172.484753,1283.463995,0,1,0,0,1,0,0,1,0,0,0
312,0,28,56178.63,11,2,9.183905417,124.97808,987.653655,0,1,0,1,0,0,1,0,0,0,0
313,0,63,21053.35,8,2,8.892893007,174.991856,1088.263081,0,1,0,1,0,0,0,0,1,0,0
314,0,73,75866.75,11,0,7.661226872,92.488023,583.0259559,1,0,0,1,0,0,0,0,0,1,0
315,0,72,74061.48,16,0,12.4767812,139.965008,1778.733282,0,1,0,1,0,0,0,0,1,0,0
316,1,23,35102.93,8,0,2.462148717,192.470522,900.4043765,0,1,0,0,0,1,0,0,1,0,0
317,1,49,26391.1,10,1,14.09942339,220.118516,1693.576099,0,1,0,0,0,1,0,0,1,0,0
318,1,82,29982.49,14,0,7.272649386,232.622804,1143.826239,1,0,0,1,0,0,1,0,0,0,0
319,0,72,51154.34,9,1,3.999030359,210.156274,886.340074,1,0,0,0,1,0,1,0,0,0,0
320,0,45,37583.97,11,1,3.115945151,114.972827,373.2772664,1,0,0,0,0,1,0,0,1,0,0
321,0,73,28654.87,13,1,13.67931764,149.977753,1245.328696,1,0,0,1,0,0,1,0,0,0,0
322,1,78,119968.61,7,3,14.6728104,184.985293,1564.936841,1,0,0,0,1,0,1,0,0,0,0
323,0,71,11591.09,11,1,5.953547112,132.479779,1354.401018,0,1,0,0,0,1,0,1,0,0,0
324,1,67,70174.11,11,0,11.74635394,190.12704,1971.429689,1,0,0,0,0,1,0,0,1,0,0
325,0,43,8495.04,11,1,5.954024226,92.488023,623.7865683,0,1,0,0,0,1,0,0,0,0,1
326,1,27,17191.02,12,2,22.8577804,220.114868,3040.553763,1,0,0,0,0,1,0,0,0,0,1
327,1,39,24732.09,13,1,1.407866545,107.495766,864.7036995,0,1,0,0,0,1,1,0,0,0,0
328,0,52,27282.21,13,0,21.08265979,169.967067,2042.113893,1,0,0,0,1,0,1,0,0,0,0
329,1,19,40902.49,8,0,11.10356439,222.679213,1973.661316,1,0,0,0,0,1,0,1,0,0,0
330,1,48,87568.16,12,0,9.734064703,200.132293,1755.645123,1,0,0,0,0,1,0,1,0,0,0
331,1,22,69327.78,10,2,12.21754865,262.610632,1758.735654,0,1,0,0,1,0,1,0,0,0,0
332,1,69,5194.22,13,2,2.423722078,152.495236,557.0118807,0,1,0,1,0,0,0,1,0,0,0
333,0,31,12951.51,15,1,13.66061487,202.636202,2205.334092,0,1,0,0,1,0,0,1,0,0,0
334,0,79,11179.42,11,0,8.701581043,127.478341,1451.201108,1,0,0,0,1,0,0,0,1,0,0
335,0,65,47288.09,11,0,4.844060027,159.983006,609.0598401,0,1,0,1,0,0,1,0,0,0,0
336,1,49,114398.35,10,2,6.485034974,124.960655,1221.100604,0,1,0,1,0,0,0,1,0,0,0
337,1,69,105646.73,10,1,1.14113241,252.62403,745.0493094,1,0,0,0,1,0,0,0,0,1,0
338,0,74,42386.84,9,0,7.69213424,104.97808,1220.452161,0,1,0,1,0,0,0,0,0,0,1
339,1,27,38864.57,10,1,13.73012915,204.961033,1771.472597,0,1,0,0,0,1,0,0,0,0,1
340,1,79,25215.22,13,2,5.690013293,245.145743,1201.484293,1,0,0,1,0,0,0,0,0,1,0
341,0,41,9302.3,14,1,6.68894661,95.019486,764.3017535,1,0,0,0,0,1,0,0,0,0,1
342,0,51,45225.74,14,2,9.475983046,169.937833,1022.415622,1,0,0,0,0,1,1,0,0,0,0
343,1,57,29976.15,14,0,4.893221514,207.475448,1284.442486,0,1,0,1,0,0,1,0,0,0,0
344,0,66,13155.79,13,0,2.656915117,114.983787,289.9240291,1,0,0,0,0,1,1,0,0,0,0
346,0,54,24017.57,14,2,14.53315436,225.131966,2494.633068,1,0,0,0,1,0,1,0,0,0,0
347,1,79,26204.77,11,1,13.62832619,212.641455,2270.749222,0,1,0,0,0,1,0,0,0,1,0
348,1,56,27978.78,10,3,1.281566108,152.495236,567.6177123,0,1,0,0,0,1,0,0,1,0,0
349,1,80,46622.3,10,0,3.365552603,134.950905,380.0501404,0,1,0,0,1,0,0,0,0,1,0
350,1,37,34419.26,12,1,5.397827503,200.132293,1436.408211,1,0,0,0,1,0,0,1,0,0,0
351,0,24,8507.97,11,3,9.001231999,197.470195,1852.503069,1,0,0,0,0,1,0,0,1,0,0
352,0,48,64420.19,15,3,10.9750814,192.456745,1312.008382,0,1,0,1,0,0,0,1,0,0,0
353,1,68,122263.81,15,2,7.825845378,162.471255,863.0820861,1,0,0,1,0,0,0,0,1,0,0
354,1,74,64446.9,13,2,14.12966281,222.660939,1854.793303,0,1,0,1,0,0,0,1,0,0,0
355,0,37,20647.83,17,1,14.66914461,114.950905,1778.431765,1,0,0,0,0,1,0,0,1,0,0
356,1,54,23956.91,10,1,5.388165017,182.446995,764.2419259,0,1,0,1,0,0,0,0,0,1,0
357,0,84,56003.36,10,1,2.810825808,95.005709,307.018806,0,1,0,0,1,0,0,0,0,1,0
358,1,68,50150.81,12,2,2.485229169,172.456745,1179.782483,0,1,0,0,1,0,0,0,1,0,0
359,0,39,4180.22,7,1,2.051069457,177.65076,1040.034575,1,0,0,0,1,0,0,0,0,0,1
360,0,85,70023.28,14,2,6.10108047,207.638588,1080.159892,0,1,0,0,0,1,0,0,0,0,1
361,1,86,40728.96,13,2,4.950398978,220.118516,775.5613336,1,0,0,0,0,1,0,0,0,1,0
362,0,70,69248.13,19,1,10.16660427,137.468388,1061.587971,1,0,0,0,1,0,0,0,0,1,0
363,1,33,65187.42,13,2,12.29558653,159.965008,1334.403775,1,0,0,0,0,1,0,0,0,0,1
364,0,58,26005.77,13,1,24.8868126,182.465269,2346.143947,1,0,0,1,0,0,1,0,0,0,0
365,0,58,10423.75,12,1,9.660361769,129.977753,1491.768656,0,1,0,0,0,1,0,0,0,0,1
366,1,42,28909.96,9,0,7.663625954,112.484375,927.1279646,0,1,0,0,0,1,1,0,0,0,0
367,0,89,28219.28,10,0,5.25445262,127.488728,686.9354616,0,1,0,1,0,0,0,1,0,0,0
368,0,63,67319.27,12,1,13.59137366,162.471255,1460.513443,0,1,0,0,0,1,0,0,0,0,1
369,1,18,71348.1,13,0,12.3492819,154.961766,1942.250203,0,1,0,0,1,0,1,0,0,0,0
370,0,82,39231.99,10,0,18.37317391,194.976769,1923.549943,0,1,0,0,1,0,0,0,1,0,0
371,0,61,28129.21,10,1,8.498042024,192.48852,1239.802036,0,1,0,0,0,1,0,0,0,1,0
372,0,36,69104.9,14,1,22.33583015,162.452604,2499.186161,0,1,0,0,1,0,0,1,0,0,0
373,0,87,31282.78,18,1,1.541545443,107.48056,302.3848209,1,0,0,0,0,1,0,0,1,0,0
374,1,48,65229.24,10,1,12.78453216,142.482694,1865.48625,0,1,0,0,1,0,0,0,0,1,0
375,1,56,15110.46,13,1,2.527681829,165.018175,908.7910203,0,1,0,0,1,0,0,0,0,0,1
376,0,57,66922.3,12,0,7.065506244,125.007314,790.9469893,0,1,0,0,1,0,1,0,0,0,0
377,1,89,1666.59,12,2,4.258552081,139.987503,956.2636975,0,1,0,1,0,0,1,0,0,0,0
378,0,30,50258.38,11,1,4.801969514,112.455141,639.3261343,1,0,0,0,0,1,0,0,0,1,0
379,1,54,54373.35,13,1,5.204853319,212.622804,1572.045646,1,0,0,0,0,1,1,0,0,0,0
380,0,55,33588.84,9,0,32.0730133,182.460772,3099.922244,1,0,0,0,0,1,0,0,0,0,1
381,1,46,23629.05,10,1,11.16847385,159.947583,1599.727567,1,0,0,1,0,0,0,1,0,0,0
382,0,18,91186.03,13,0,16.8000196,245.145743,2188.672399,1,0,0,1,0,0,0,0,0,1,0
383,0,58,20204.74,14,0,17.6210362,149.977753,1586.699491,1,0,0,0,1,0,0,0,1,0,0
384,1,60,37703.83,12,1,17.18829795,184.967019,1828.279015,0,1,0,1,0,0,1,0,0,0,0
385,0,62,29117.32,7,1,17.52138221,92.455141,1866.966586,1,0,0,1,0,0,0,0,1,0,0
386,0,30,52531.72,14,1,10.4103675,149.944668,1718.555203,1,0,0,0,1,0,0,0,0,0,1
387,1,75,25742.72,16,0,3.310281145,167.456419,556.2193844,0,1,0,0,0,1,0,0,1,0,0
388,1,23,21072.82,17,3,2.993625911,197.516854,1035.183038,1,0,0,0,1,0,0,1,0,0,0
389,1,84,37774.81,11,1,16.26037537,152.488401,1580.43019,1,0,0,0,1,0,0,1,0,0,0
390,1,61,20811.42,6,2,3.045064701,162.482694,703.6927423,0,1,0,0,1,0,0,0,0,1,0
391,1,75,34474.39,11,2,15.35762157,262.610632,1842.258692,0,1,0,0,1,0,0,0,0,1,0
392,1,72,81388.6,7,0,5.940902789,190.173699,1167.271182,0,1,0,1,0,0,1,0,0,0,0
393,1,66,78272.96,10,0,5.988505209,187.513939,1007.289786,0,1,0,0,0,1,0,0,0,0,1
394,1,81,11655.88,11,1,7.138784756,212.641455,1500.69101,1,0,0,0,1,0,0,0,0,1,0
395,0,34,37773.19,12,1,8.951793883,104.964303,1404.773397,0,1,0,1,0,0,0,0,0,0,1
396,1,82,40183.01,9,1,4.221959275,232.637807,1342.310858,0,1,0,0,1,0,0,0,1,0,0
397,0,73,37149.4,17,0,9.797427154,142.499263,1250.94478,0,1,0,0,0,1,0,1,0,0,0
398,1,28,10331.57,17,1,10.90397471,277.63748,1710.958869,0,1,0,0,0,1,1,0,0,0,0
399,0,48,37096.85,5,0,1.665591776,112.455141,169.3992798,1,0,0,0,1,0,0,1,0,0,0
400,1,53,26004.59,13,0,8.611218573,220.118516,1261.554565,0,1,0,0,0,1,0,1,0,0,0
401,1,52,77291.95,13,0,1.28507969,139.951231,794.9581116,1,0,0,0,1,0,1,0,0,0,0
402,0,20,24462.25,13,1,1.379696124,184.978458,713.364269,1,0,0,0,1,0,0,0,0,0,1
403,1,19,75871.75,11,2,3.084376591,210.138,952.5914921,0,1,0,1,0,0,1,0,0,0,0
404,0,70,28840.47,14,0,2.43754565,142.468917,778.6094503,0,0,1,1,0,0,1,0,0,0,0
405,0,48,25299.48,13,1,3.288124191,160.00128,627.0001275,1,0,0,0,1,0,0,0,1,0,0
406,0,28,37631.4,13,3,32.30772134,127.481989,2938.319116,0,1,0,0,0,1,0,1,0,0,0
407,0,52,23014.69,8,0,13.46565415,162.452604,1566.001524,0,1,0,0,0,1,0,0,1,0,0
408,0,77,31300.68,16,2,19.244458,172.457857,1889.642423,1,0,0,0,1,0,0,0,0,0,1
409,0,71,55840.35,15,0,8.69085131,255.155493,1420.771651,1,0,0,1,0,0,0,0,0,0,1
410,1,22,9729.44,16,1,3.778575882,184.979684,1254.725693,1,0,0,0,0,1,0,0,0,0,1
411,1,88,35891.67,17,1,10.27819073,175.006206,1570.345219,0,1,0,1,0,0,0,0,0,0,1
412,0,25,20801.9,13,0,4.156887945,112.455141,500.4406927,0,1,0,1,0,0,0,0,1,0,0
413,0,21,112429.2,6,0,11.32083915,194.958118,1563.848623,0,1,0,1,0,0,0,0,0,1,0
414,0,39,33217.64,17,0,5.254442453,172.44408,787.0962355,1,0,0,1,0,0,0,0,1,0,0
415,0,29,45562.97,13,2,5.2551003,200.165175,1119.610001,0,1,0,1,0,0,0,0,0,0,1
416,0,22,15380.9,12,1,6.417132666,127.460067,1155.782468,1,0,0,0,0,1,1,0,0,0,0
417,0,44,100232.53,11,0,18.61278731,147.478341,1995.346628,1,0,0,0,0,1,0,0,1,0,0
418,0,74,57900.98,12,2,4.924623699,207.49737,922.1362066,0,1,0,1,0,0,1,0,0,0,0
419,0,84,60476.86,9,0,6.325942162,169.937833,717.6823944,1,0,0,0,0,1,0,0,0,1,0
420,0,65,26875.13,10,3,17.22220989,152.457857,2223.835601,0,1,0,1,0,0,0,0,1,0,0
421,0,29,24447.03,13,0,3.238699239,162.460772,1143.685617,1,0,0,0,0,1,0,0,0,1,0
422,1,51,14817.22,16,0,6.437878909,200.132293,1537.296207,1,0,0,0,0,1,0,1,0,0,0
423,1,40,6170.55,13,0,15.22323989,182.460772,1614.544362,1,0,0,0,0,1,0,1,0,0,0
424,0,49,33620.38,8,0,7.484425045,124.97808,758.8338668,1,0,0,0,0,1,0,0,0,0,1
425,1,61,86453.08,20,1,7.218752772,230.105118,1317.766231,1,0,0,1,0,0,0,0,0,1,0
427,0,85,76984.15,12,1,10.03363969,142.482694,1467.273158,1,0,0,0,0,1,0,0,0,0,1
428,0,25,43586.8,16,1,18.46162568,152.479779,2192.693797,1,0,0,0,1,0,0,0,1,0,0
429,0,48,13148.09,13,1,16.52138638,105.010962,1568.47416,1,0,0,0,1,0,0,0,0,1,0
430,0,86,11612.88,11,2,13.83290937,114.965789,1376.095043,0,1,0,0,1,0,0,0,0,0,1
431,1,53,71215.87,13,0,5.02568958,184.978458,811.5600648,1,0,0,0,1,0,0,0,1,0,0
432,0,88,18113.33,18,0,2.644787483,134.950905,243.2617759,1,0,0,1,0,0,0,0,1,0,0
433,1,40,18895.18,17,0,2.522962069,182.490006,676.6465414,1,0,0,0,0,1,0,0,0,0,1
434,1,23,48852.54,11,1,3.508974199,192.470522,801.4709595,0,1,0,0,0,1,1,0,0,0,0
435,1,63,6574.36,11,1,11.50651216,149.962093,1316.145864,0,1,0,0,0,1,0,1,0,0,0
436,0,28,10342.14,8,1,10.96319721,95.019486,1270.217581,0,1,0,0,0,1,0,0,0,0,1
437,1,26,23028.48,16,0,5.505247606,245.174977,1339.709597,1,0,0,1,0,0,0,0,0,1,0
438,0,22,31843.16,11,2,14.16961729,169.944668,1624.799349,0,1,0,0,1,0,0,0,1,0,0
439,0,43,31920.88,10,2,10.27782059,207.49737,1400.834009,0,1,0,0,0,1,0,1,0,0,0
440,1,70,54961.9,19,0,3.364993591,245.145743,1149.108155,0,1,0,1,0,0,0,0,0,0,1
441,0,48,119964.79,16,0,9.307770559,127.478341,1387.016004,1,0,0,1,0,0,0,0,1,0,0
442,1,29,21897.41,10,0,1.171557288,182.467607,544.12326,1,0,0,1,0,0,0,0,1,0,0
443,1,61,72129.01,15,1,7.262579715,267.642733,1803.917571,1,0,0,1,0,0,0,0,0,0,1
444,0,73,16368.02,14,0,17.06899012,104.992311,1518.747945,1,0,0,0,1,0,0,0,0,0,1
445,1,27,59147.78,11,0,10.8600084,164.978458,1932.20577,0,1,0,1,0,0,1,0,0,0,0
446,1,56,65900.37,8,1,16.48065356,240.114868,1886.312286,1,0,0,0,0,1,0,0,0,0,1
447,0,19,69369.36,12,3,10.85041661,124.960655,1738.71901,0,1,0,1,0,0,1,0,0,0,0
448,1,56,23382.74,12,2,4.85576672,127.442069,1060.026737,0,1,0,0,1,0,0,0,1,0,0
449,0,83,25886.2,15,1,1.715329149,169.992756,250.9270047,1,0,0,0,0,1,0,0,0,0,1
450,0,84,99519.26,15,1,21.71097206,169.992756,1916.832871,1,0,0,0,0,1,0,1,0,0,0
451,0,62,93039.69,16,0,3.470685398,179.979358,573.9920618,0,1,0,1,0,0,0,0,0,0,1
452,0,67,37852.37,14,2,1.914386255,134.950905,272.9823095,0,1,0,0,1,0,1,0,0,0,0
453,0,21,54727.46,12,1,9.16272705,192.440432,1233.975771,1,0,0,0,1,0,0,0,1,0,0
454,0,31,47944.46,10,0,7.457173484,172.440432,1552.772876,0,1,0,0,0,1,0,0,1,0,0
455,1,25,18402.27,12,1,4.991605214,212.669463,1259.735294,1,0,0,0,1,0,1,0,0,0,0
456,1,60,43631.75,12,0,10.5903229,175.133074,1287.821218,1,0,0,1,0,0,0,0,1,0,0
457,0,84,31392.97,13,0,14.68216127,159.965008,1516.667438,1,0,0,0,0,1,0,0,0,1,0
458,0,36,10466.23,10,0,5.440398012,112.484375,589.9932647,1,0,0,0,1,0,0,0,0,1,0
459,0,87,20197.89,14,1,11.92300936,179.965581,1021.482609,1,0,0,0,1,0,1,0,0,0,0
460,1,80,99482.26,12,2,9.461939857,252.62403,1267.634616,1,0,0,1,0,0,0,0,0,1,0
461,0,34,48005.75,9,2,13.90000955,95.005709,1266.503765,1,0,0,1,0,0,1,0,0,0,0
462,1,39,50666.54,6,0,13.99579075,240.114868,1877.852717,0,1,0,1,0,0,0,0,0,0,1
463,0,42,6117.38,17,1,13.44056701,105.010962,1541.134986,0,1,0,1,0,0,0,0,0,1,0
464,0,36,7953.27,10,2,3.179043613,182.45383,744.2470872,0,1,0,0,1,0,0,1,0,0,0
465,1,18,101000.3,10,0,14.58066686,149.944668,2023.519366,0,1,0,1,0,0,0,0,1,0,0
466,0,66,10882.02,9,3,17.24908083,144.960655,1428.427469,1,0,0,0,0,1,1,0,0,0,0
467,1,20,69156.25,15,0,2.760467902,187.609354,1283.253595,1,0,0,1,0,0,0,0,0,1,0
468,0,73,19563.77,16,0,20.04140358,129.962093,2256.776479,1,0,0,0,1,0,0,1,0,0,0
469,0,83,27113.0,11,0,8.001673351,129.976324,955.0876357,0,1,0,0,0,1,1,0,0,0,0
471,1,62,23165.82,10,2,14.68600159,172.44408,1562.32774,0,1,0,0,1,0,0,1,0,0,0
472,0,34,13378.22,15,3,4.135515169,117.485813,776.4780765,0,1,0,0,1,0,0,0,1,0,0
473,0,28,5337.97,10,3,9.086633107,159.965008,1118.646915,1,0,0,0,1,0,1,0,0,0,0
474,1,26,72490.86,15,0,9.493585403,167.484705,1781.692875,1,0,0,0,1,0,0,1,0,0,0
475,1,82,12476.24,13,2,5.372758028,129.962093,1086.92093,1,0,0,0,0,1,0,0,0,0,1
476,0,59,64584.13,13,0,13.82188875,139.981577,1551.398147,0,1,0,0,0,1,1,0,0,0,0
477,0,46,32885.95,12,0,2.598489694,124.97808,573.751474,0,1,0,1,0,0,1,0,0,0,0
478,1,44,80862.03,16,2,12.9401487,255.137219,1794.116848,0,1,0,1,0,0,0,0,0,0,1
479,0,56,49800.1,11,3,4.957713222,230.105118,1103.594576,0,1,0,0,0,1,0,0,1,0,0
480,0,32,6958.83,11,0,28.79864005,182.460772,3143.245184,0,1,0,0,0,1,0,0,1,0,0
481,1,50,19133.76,11,3,7.176411327,255.155493,1381.802291,0,1,0,1,0,0,1,0,0,0,0
482,0,53,23413.1,11,3,5.709925704,172.457857,1091.10126,0,1,0,0,1,0,0,0,0,0,1
483,0,84,11957.82,10,0,3.956375328,137.483594,891.9472856,0,1,0,0,0,1,0,0,0,0,1
484,1,33,31250.41,13,0,1.033067819,167.456419,538.1168657,0,1,0,1,0,0,0,1,0,0,0
485,0,29,9487.91,14,1,2.206152519,127.495766,497.9042695,1,0,0,1,0,0,0,0,0,1,0
486,1,87,13533.47,16,2,3.820262172,287.642733,1115.476658,1,0,0,1,0,0,0,1,0,0,0
487,1,34,46533.08,4,2,2.640977982,167.456419,522.7315686,1,0,0,1,0,0,0,0,0,1,0
488,0,34,47946.16,12,1,5.622660986,164.988941,961.5888385,1,0,0,0,1,0,0,0,0,1,0
489,1,28,14393.72,16,3,1.634394387,242.632554,883.9008134,0,1,0,0,1,0,0,0,0,1,0
490,1,68,4102.64,13,2,2.012075635,130.006414,565.3167155,0,1,0,0,0,1,0,0,0,1,0
491,1,26,11249.18,14,0,10.06913982,257.63748,2062.605873,0,1,0,0,0,1,1,0,0,0,0
492,0,61,18684.74,14,1,6.935335786,129.977753,1197.080651,0,1,0,0,0,1,1,0,0,0,0
493,0,79,75276.52,12,0,15.56741347,232.622804,1972.725118,0,1,0,0,1,0,1,0,0,0,0
494,0,49,78129.73,8,0,12.75071284,182.467607,1427.321538,1,0,0,0,1,0,0,0,0,1,0
495,1,85,97761.18,11,1,8.573785357,220.132293,1218.124487,1,0,0,1,0,0,0,1,0,0,0
496,1,25,20789.86,16,1,13.86188691,252.637807,1874.789062,0,1,0,1,0,0,0,1,0,0,0
497,1,19,34038.71,11,0,10.77929667,142.452604,1806.007164,0,1,0,0,1,0,1,0,0,0,0
498,0,28,16051.94,15,0,16.88097916,94.972827,1939.600904,1,0,0,0,1,0,0,0,0,1,0
499,1,86,24266.04,15,0,16.92163398,210.105118,2275.888923,0,1,0,1,0,0,0,0,0,1,0
500,0,54,28712.86,13,1,11.91663193,92.455141,1372.385193,1,0,0,1,0,0,0,0,0,0,1
501,1,28,18966.81,16,1,2.81822785,194.969934,785.6266383,0,1,0,1,0,0,0,0,0,1,0
502,0,25,67530.44,14,1,5.100566529,129.977753,1226.343895,0,1,0,0,1,0,1,0,0,0,0
503,1,81,38866.92,10,1,4.806882153,242.628057,1047.361909,1,0,0,0,1,0,0,0,0,1,0
504,1,89,44314.39,15,1,5.658327457,197.48762,893.5446642,0,1,0,0,1,0,0,0,0,0,1
505,1,62,26929.55,14,0,2.649525158,242.610632,1210.047397,1,0,0,1,0,0,0,0,0,1,0
506,0,31,50643.95,10,1,18.76976086,139.934918,2329.912456,1,0,0,1,0,0,1,0,0,0,0
507,0,48,4803.58,10,0,13.04542381,112.455141,1163.407505,1,0,0,0,1,0,0,0,0,0,1
508,1,22,21278.71,7,1,1.534192133,182.490006,736.9303356,0,1,0,0,0,1,0,0,1,0,0
509,0,22,16874.68,11,0,9.039309605,149.988989,1134.880009,1,0,0,1,0,0,1,0,0,0,0
510,0,20,20314.7,10,0,10.15330548,107.495766,1561.294194,1,0,0,1,0,0,0,0,0,0,1
512,1,81,28908.4,13,0,1.542556879,225.145743,1192.502878,0,1,0,0,0,1,0,0,0,1,0
514,1,89,47370.85,10,0,5.165404738,207.638588,867.2394016,0,1,0,0,1,0,0,0,0,0,1
515,1,59,59158.79,15,2,13.17859958,175.133074,1581.016214,0,1,0,1,0,0,1,0,0,0,0
516,1,75,39802.79,16,0,1.557206083,242.628057,724.6774743,0,1,0,0,1,0,0,0,0,1,0
517,0,35,50195.66,11,0,7.226076469,184.964681,1123.971139,1,0,0,0,1,0,0,0,0,1,0
518,0,28,52946.65,10,1,20.91720893,182.443347,2633.809472,0,1,0,0,1,0,0,0,1,0,0
519,1,48,7681.82,10,0,7.228526307,117.485813,967.7426094,1,0,0,1,0,0,0,0,1,0,0
520,0,29,17876.13,13,0,20.43854626,139.99789,2101.344074,0,1,0,0,0,1,1,0,0,0,0
521,1,62,21795.58,13,3,2.915827364,149.937833,862.3199149,1,0,0,0,0,1,0,1,0,0,0
